# Column descriptions:
# id	Object ID, according to EcoCyc
# flux-avg	A floating point number in mmol/g DCW/h units
# flux-std	A floating point number in mmol/g DCW/h units
id	flux-avg	flux-std
ABC-20-RXN	0.0	0.0
ABC-22-RXN	0.0	0.0
ABC-23-RXN	0.0	0.0
ABC-24-RXN	0.0	0.0
ABC-25-RXN	0.0	0.0
ABC-26-RXN	0.0	0.0
ABC-27-RXN	0.0	0.0
ABC-28-RXN	0.0	0.0
ABC-3-RXN	0.0	0.0
ABC-32-RXN	0.0	0.0
ABC-33-RXN	0.0	0.0
ABC-34-RXN	0.0	0.0
ABC-35-RXN	0.0	0.0
ABC-36-RXN	0.0	0.0
ABC-37-RXN	0.0	0.0
ABC-4-RXN	-3.2575937481140784e-21	2.15612842038281e-18
ABC-42-RXN	0.0	0.0
ABC-5-RXN	0.0	0.0
ABC-56-RXN	-1.7324415506829883e-22	1.2142578176215883e-19
ABC-63-RXN	0.0	0.0
ABC-64-RXN	0.0	0.0
ABC-7-RXN	0.0	0.0
ABC-70-RXN	0.0	0.0
ABC-8-RXN	0.0	0.0
ABC-9-RXN	0.0	0.0
ACECOATRANS-RXN	0.022912151647222014	0.08845001759253208
ACETALD-DEHYDROG-RXN	0.7200084232040695	1.5596873988261413
ACETATE--COA-LIGASE-RXN	0.0003332722098092526	0.004665368493953143
ACETATEKIN-RXN	0.22883765977071194	0.05587653950104513
ACETOACETYL-COA-TRANSFER-RXN	0.0	0.0
ACETOLACTREDUCTOISOM-RXN	-0.3995105756675682	0.22806918131832274
ACETOLACTSYN-RXN	0.4797633468330719	0.2462073707427617
ACETOOHBUTREDUCTOISOM-RXN	-0.3138750140855008	0.20878894070442633
ACETOOHBUTSYN-RXN	0.3138750140855008	0.20878894070442633
ACETYL-COA-ACETYLTRANSFER-RXN	0.0000538479859966526	0.000045898907767916236
ACETYL-COA-CARBOXYLTRANSFER-RXN	2.1661956312501673	1.3337836559407885
ACETYLESTERASE-RXN	0.0	0.0
ACETYLGLUTKIN-RXN	0.2253293493448155	0.045954791188535835
ACETYLORNDEACET-RXN	0.22522360692360288	0.045938086919138116
ACETYLORNTRANSAM-RXN	-0.2253293493448155	0.045954791188535835
ACID-PHOSPHATASE-RXN	0.0	0.0
ACNEULY-RXN	0.0	0.0
ACONITATE-DELTA-ISOMERASE-RXN	0.0	0.0
ACONITATEDEHYDR-RXN	0.4145515767802846	0.7170829103534637
ACONITATEHYDR-RXN	0.4145196702488295	0.7170826708149273
ACP-S-ACETYLTRANSFER-RXN	0.07549899636919197	0.15017386047478937
ACSERLY-RXN	0.0000729578871113041	0.03562834042528405
ACYL-COA-HYDROLASE-RXN	6.727480883184627e-26	4.715273066139025e-23
ACYLCOADEHYDROG-RXN	0.005252406759078141	0.03916082126918751
ACYLCOASYN-RXN	0.002956997309184346	0.020072790575811947
ACYLGPEACYLTRANS-RXN	2.825884266947103e-18	7.018638517566952e-17
ACYLPHOSPHATASE-RXN	0.0	0.0
ADCLY-RXN	0.00044128367166280073	0.0002429374651729208
ADDALT-RXN	4.5172709579506114e-9	2.1394201600668754e-6
ADENINE-DEAMINASE-RXN	0.0013605994190838944	0.002177068336316633
ADENODEAMIN-RXN	0.000025053550910621937	0.0019738463631193168
ADENOSINE-NUCLEOSIDASE-RXN	-2.6518683006381706e-11	5.582638932734105e-9
ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN	0.011131789530226732	0.06409951718395115
ADENPHOSPHOR-RXN	-0.00002537436014393772	0.0019737725167923888
ADENPRIBOSYLTRAN-RXN	-0.018065071595569904	0.0645356897949968
ADENYL-KIN-RXN	4.5611933371939415	2.1728278821135647
ADENYLATECYC-RXN	0.0007932222423147642	0.00031108469410927927
ADENYLOSUCCINATE-SYNTHASE-RXN	0.2466638261455983	0.032986306815669726
ADENYLYLSULFKIN-RXN	6.425464021912437e-7	0.00006362703612964136
ADOMET-DMK-METHYLTRANSFER-RXN	0.00021549930463742525	0.003146796370709964
ADPREDUCT-RXN	-0.0075353108246876115	0.007690422165208226
ADPSUGPPHOSPHAT-RXN	0.0	0.0
AGMATIN-RXN	0.000048612211152661	0.030245481674328296
AICARSYN-RXN	0.36284856242189745	0.05581955062516697
AICARTRANSFORM-RXN	0.42502119233000113	0.05979408725318248
AIRS-RXN	0.36306396019313786	0.05586462129498256
AKBLIG-RXN	-0.39648666179931946	0.6425105448430386
ALANINE-AMINOTRANSFERASE-RXN	-0.24902985870541514	0.396470772748225
ALARACECAT-RXN	0.056747374568031764	0.23847360137039203
ALCOHOL-DEHYDROG-GENERIC-RXN	1.144007043115591e-29	8.018314271980129e-27
ALCOHOL-DEHYDROG-RXN	-4.611248693130942e-21	3.87093027916952e-18
ALDEHYDE-DEHYDROGENASE-NADP+-RXN	0.0	0.0
ALDOSE-1-EPIMERASE-RXN	-0.36806848502439615	1.4018421821356668
ALDOSE1EPIM-RXN	-1.4232413227553166e-20	9.975459748356015e-18
ALKAPHOSPHA-RXN	0.0	0.0
ALLANTOATE-DEIMINASE-RXN	0.0	0.0
ALLANTOINASE-RXN	0.0	0.0
ALLOSE-KINASE-RXN	0.0	0.0
ALPHAGALACTOSID-RXN	-1.4286191283329913e-20	9.975530883841567e-18
ALTRO-OXIDOREDUCT-RXN	0.0	0.0
ALTRODEHYDRAT-RXN	0.0	0.0
AMACETOXID-RXN	0.0	0.0
AMINEOXID-RXN	0.0	0.0
AMINOBUTDEHYDROG-RXN	0.0020595502742711425	0.1105236632597107
AMINOCYL-TRNA-HYDROLASE-RXN	0.0	0.0
AMP-DEPHOSPHORYLATION-RXN	0.0	0.0
